filename,width,height,class,xmin,ymin,xmax,ymax
IMG_20200218_204151.jpg,800,600,7s,164,287,262,363
IMG_20200218_204151.jpg,800,600,7s,293,71,391,146
IMG_20200218_204151.jpg,800,600,7s,588,251,688,325
IMG_20200218_204151.jpg,800,600,7s,457,468,556,542
IMG_20200218_204155.jpg,800,600,2d,217,139,325,188
IMG_20200218_204155.jpg,800,600,2d,559,169,670,216
IMG_20200218_204155.jpg,800,600,2d,192,391,299,436
IMG_20200218_204155.jpg,800,600,2d,540,427,650,474
IMG_20200218_204157.jpg,800,600,2d,311,65,409,145
IMG_20200218_204157.jpg,800,600,2d,172,287,269,364
IMG_20200218_204157.jpg,800,600,2d,469,489,570,568
IMG_20200218_204157.jpg,800,600,2d,617,268,720,345
IMG_20200218_204200.jpg,800,600,2d,320,64,419,139
IMG_20200218_204200.jpg,800,600,2d,184,285,276,355
IMG_20200218_204200.jpg,800,600,2d,625,259,727,334
IMG_20200218_204200.jpg,800,600,2d,478,482,579,561
IMG_20200218_204204.jpg,800,600,Js,154,128,272,176
IMG_20200218_204204.jpg,800,600,Js,530,147,654,195
IMG_20200218_204204.jpg,800,600,Js,138,409,256,456
IMG_20200218_204204.jpg,800,600,Js,517,430,642,482
IMG_20200218_204207.jpg,800,600,Js,223,261,311,324
IMG_20200218_204207.jpg,800,600,Js,486,87,578,158
IMG_20200218_204207.jpg,800,600,Js,618,290,720,358
IMG_20200218_204207.jpg,800,600,Js,343,455,433,517
IMG_20200218_204208.jpg,800,600,7s,200,152,312,194
IMG_20200218_204208.jpg,800,600,7s,565,129,688,177
IMG_20200218_204208.jpg,800,600,7s,206,421,323,463
IMG_20200218_204208.jpg,800,600,7s,574,414,703,457
IMG_20200218_204212.jpg,800,600,Ad,172,133,293,173
IMG_20200218_204212.jpg,800,600,Ad,567,76,695,127
IMG_20200218_204212.jpg,800,600,Ad,207,419,330,467
IMG_20200218_204212.jpg,800,600,Ad,609,372,740,428
IMG_20200218_204213.jpg,800,600,Ks,214,137,335,193
IMG_20200218_204213.jpg,800,600,Ks,585,160,704,211
IMG_20200218_204213.jpg,800,600,Ks,199,413,321,466
IMG_20200218_204213.jpg,800,600,Ks,572,434,691,485
IMG_20200218_204215.jpg,800,600,Qd,185,121,308,173
IMG_20200218_204215.jpg,800,600,Qd,587,125,718,177
IMG_20200218_204215.jpg,800,600,Qd,177,414,299,464
IMG_20200218_204215.jpg,800,600,Qd,580,429,719,489
IMG_20200218_204216.jpg,800,600,Ks,193,238,295,326
IMG_20200218_204216.jpg,800,600,Ks,341,47,440,132
IMG_20200218_204216.jpg,800,600,Ks,605,251,702,335
IMG_20200218_204216.jpg,800,600,Ks,461,443,556,528
IMG_20200218_204220.jpg,800,600,Ah,187,113,313,165
IMG_20200218_204220.jpg,800,600,Ah,609,134,737,182
IMG_20200218_204220.jpg,800,600,Ah,166,422,297,474
IMG_20200218_204220.jpg,800,600,Ah,597,445,724,497
IMG_20200218_204222.jpg,800,600,Ah,189,180,272,223
IMG_20200218_204222.jpg,800,600,Ah,462,69,554,123
IMG_20200218_204222.jpg,800,600,Ah,543,282,632,329
IMG_20200218_204222.jpg,800,600,Ah,257,383,339,422
IMG_20200218_204227.jpg,800,600,4c,145,127,280,179
IMG_20200218_204227.jpg,800,600,4c,559,153,679,203
IMG_20200218_204227.jpg,800,600,4c,129,438,267,490
IMG_20200218_204227.jpg,800,600,4c,546,449,669,501
IMG_20200218_204230.jpg,800,600,4c,147,256,250,343
IMG_20200218_204230.jpg,800,600,4c,314,37,414,122
IMG_20200218_204230.jpg,800,600,4c,608,259,701,339
IMG_20200218_204230.jpg,800,600,4c,452,482,548,563
IMG_20200218_204234.jpg,800,600,Js,125,166,250,208
IMG_20200218_204234.jpg,800,600,Js,499,144,612,190
IMG_20200218_204234.jpg,800,600,Js,150,442,272,484
IMG_20200218_204234.jpg,800,600,Js,520,408,632,453
IMG_20200218_204235.jpg,800,600,7c,174,163,288,213
IMG_20200218_204235.jpg,800,600,7c,545,175,669,222
IMG_20200218_204235.jpg,800,600,7c,164,435,275,484
IMG_20200218_204235.jpg,800,600,7c,536,461,658,509
IMG_20200218_204237.jpg,800,600,Ah,184,175,295,220
IMG_20200218_204237.jpg,800,600,Ah,558,121,680,168
IMG_20200218_204237.jpg,800,600,Ah,212,450,326,497
IMG_20200218_204237.jpg,800,600,Ah,600,409,726,459
IMG_20200218_204238.jpg,800,600,7c,161,260,251,322
IMG_20200218_204238.jpg,800,600,7c,431,120,524,182
IMG_20200218_204238.jpg,800,600,7c,258,461,346,523
IMG_20200218_204238.jpg,800,600,7c,535,327,630,389
IMG_20200218_204238.jpg,800,600,Jh,122,1,202,61
IMG_20200218_204242.jpg,800,600,2d,175,121,297,169
IMG_20200218_204242.jpg,800,600,2d,577,108,713,157
IMG_20200218_204242.jpg,800,600,2d,177,418,303,463
IMG_20200218_204242.jpg,800,600,2d,587,418,724,468
IMG_20200218_204243.jpg,800,600,Jh,204,143,311,187
IMG_20200218_204243.jpg,800,600,Jh,565,134,681,174
IMG_20200218_204243.jpg,800,600,Jh,208,405,322,448
IMG_20200218_204243.jpg,800,600,Jh,572,400,692,449
IMG_20200218_204245.jpg,800,600,Ks,193,137,312,188
IMG_20200218_204245.jpg,800,600,Ks,566,134,695,185
IMG_20200218_204245.jpg,800,600,Ks,567,423,699,474
IMG_20200218_204245.jpg,800,600,Ks,186,409,306,461
IMG_20200218_204247.jpg,800,600,Jh,456,130,536,201
IMG_20200218_204247.jpg,800,600,Jh,595,308,678,378
IMG_20200218_204247.jpg,800,600,Jh,344,495,420,559
IMG_20200218_204247.jpg,800,600,Jh,214,318,293,377
IMG_20200218_204252.jpg,800,600,9h,251,198,351,241
IMG_20200218_204252.jpg,800,600,9h,574,206,674,254
IMG_20200218_204252.jpg,800,600,9h,567,452,669,493
IMG_20200218_204252.jpg,800,600,9h,243,435,341,474
IMG_20200218_2042520.jpg,800,600,4c,189,196,280,245
IMG_20200218_2042520.jpg,800,600,4c,484,103,584,159
IMG_20200218_2042520.jpg,800,600,4c,554,339,654,389
IMG_20200218_2042520.jpg,800,600,4c,247,419,343,474
IMG_20200218_204255.jpg,800,600,9h,189,256,270,335
IMG_20200218_204255.jpg,800,600,9h,343,65,428,140
IMG_20200218_204255.jpg,800,600,9h,611,283,696,358
IMG_20200218_204255.jpg,800,600,9h,454,479,540,556
IMG_20200218_204256.jpg,800,600,7c,184,140,299,185
IMG_20200218_204256.jpg,800,600,7c,551,102,677,151
IMG_20200218_204256.jpg,800,600,7c,203,411,318,458
IMG_20200218_204256.jpg,800,600,7c,575,385,706,431
IMG_20200218_204300.jpg,800,600,7d,182,130,290,174
IMG_20200218_204300.jpg,800,600,7d,520,133,624,175
IMG_20200218_204300.jpg,800,600,7d,177,377,281,419
IMG_20200218_204300.jpg,800,600,7d,519,385,628,426
IMG_20200218_204302.jpg,800,600,9h,183,112,297,154
IMG_20200218_204302.jpg,800,600,9h,566,92,685,137
IMG_20200218_204302.jpg,800,600,9h,575,387,701,432
IMG_20200218_204302.jpg,800,600,9h,188,390,304,432
IMG_20200218_204304.jpg,800,600,7d,268,269,349,327
IMG_20200218_204304.jpg,800,600,7d,515,116,602,182
IMG_20200218_204304.jpg,800,600,7d,626,305,714,364
IMG_20200218_204304.jpg,800,600,7d,371,451,450,509
IMG_20200218_204307.jpg,800,600,Jh,122,151,253,207
IMG_20200218_204307.jpg,800,600,Jh,524,166,640,219
IMG_20200218_204307.jpg,800,600,Jh,122,458,249,500
IMG_20200218_204307.jpg,800,600,Jh,523,448,640,501
IMG_20200218_204311.jpg,800,600,8d,197,199,299,240
IMG_20200218_204311.jpg,800,600,8d,509,208,604,248
IMG_20200218_204311.jpg,800,600,8d,506,440,601,476
IMG_20200218_204311.jpg,800,600,8d,190,434,291,467
IMG_20200218_204313.jpg,800,600,7d,119,176,250,222
IMG_20200218_204313.jpg,800,600,7d,514,158,630,205
IMG_20200218_204313.jpg,800,600,7d,530,434,640,475
IMG_20200218_204313.jpg,800,600,7d,144,463,270,509
IMG_20200218_204316.jpg,800,600,8d,219,266,298,320
IMG_20200218_204316.jpg,800,600,8d,448,179,523,232
IMG_20200218_204316.jpg,800,600,8d,520,347,598,395
IMG_20200218_204316.jpg,800,600,8d,288,442,363,489
IMG_20200218_204322.jpg,800,600,8d,196,114,312,166
IMG_20200218_204322.jpg,800,600,8d,550,132,678,184
IMG_20200218_204322.jpg,800,600,8d,180,371,288,422
IMG_20200218_204322.jpg,800,600,8d,530,402,656,457
IMG_20200218_204425.jpg,800,600,Qc,128,121,188,155
IMG_20200218_204425.jpg,800,600,Qc,295,56,354,93
IMG_20200218_204425.jpg,800,600,Qc,346,181,404,216
IMG_20200218_204425.jpg,800,600,Qc,181,242,240,284
IMG_20200218_204425.jpg,800,600,2h,60,272,116,313
IMG_20200218_204425.jpg,800,600,2h,226,361,279,397
IMG_20200218_204425.jpg,800,600,2h,286,248,343,287
IMG_20200218_204425.jpg,800,600,6d,467,196,512,248
IMG_20200218_204425.jpg,800,600,6d,574,270,620,331
IMG_20200218_204425.jpg,800,600,6d,466,415,510,470
IMG_20200218_204425.jpg,800,600,6d,362,337,406,389
IMG_20200218_204425.jpg,800,600,8d,206,426,264,461
IMG_20200218_204425.jpg,800,600,8d,374,484,428,522
IMG_20200218_204425.jpg,800,600,8d,156,548,214,585
IMG_20200218_204425.jpg,800,600,9h,569,554,616,600
IMG_20200218_204430.jpg,800,600,8d,208,38,264,77
IMG_20200218_204430.jpg,800,600,8d,373,94,430,134
IMG_20200218_204430.jpg,800,600,8d,338,217,395,256
IMG_20200218_204430.jpg,800,600,8d,166,160,230,201
IMG_20200218_204430.jpg,800,600,6d,462,24,510,74
IMG_20200218_204430.jpg,800,600,9h,572,151,620,204
IMG_20200218_204430.jpg,800,600,9h,670,246,713,294
IMG_20200218_204430.jpg,800,600,4c,450,308,506,347
IMG_20200218_204430.jpg,800,600,4c,616,353,674,391
IMG_20200218_204430.jpg,800,600,4c,583,477,640,517
IMG_20200218_204430.jpg,800,600,4c,415,435,474,469
IMG_20200218_204430.jpg,800,600,7c,262,277,299,339
IMG_20200218_204430.jpg,800,600,7c,379,326,417,390
IMG_20200218_204430.jpg,800,600,7c,310,492,348,551
IMG_20200218_204430.jpg,800,600,7c,190,443,229,503
IMG_20200218_204430.jpg,800,600,Qs,67,205,109,265
IMG_20200218_204430.jpg,800,600,Qs,192,250,230,310
IMG_20200218_204430.jpg,800,600,Qs,131,411,167,479
IMG_20200218_204430.jpg,800,600,Qs,8,365,45,439
IMG_20200218_204507.jpg,800,600,3h,68,127,137,169
IMG_20200218_204507.jpg,800,600,3h,37,281,109,323
IMG_20200218_204507.jpg,800,600,Ks,152,84,198,152
IMG_20200218_204507.jpg,800,600,Ks,299,43,348,113
IMG_20200218_204507.jpg,800,600,Ks,207,286,252,359
IMG_20200218_204507.jpg,800,600,Ks,358,246,403,319
IMG_20200218_204507.jpg,800,600,9c,417,144,491,183
IMG_20200218_204507.jpg,800,600,9c,620,85,693,124
IMG_20200218_204507.jpg,800,600,9c,667,229,737,272
IMG_20200218_204507.jpg,800,600,9c,462,293,534,330
IMG_20200218_204507.jpg,800,600,6s,550,440,586,515
IMG_20200218_204507.jpg,800,600,6s,705,437,739,513
IMG_20200218_204507.jpg,800,600,Ah,468,536,538,577
IMG_20200218_204507.jpg,800,600,Ah,257,510,331,554
IMG_20200218_204507.jpg,800,600,Kd,206,445,253,516
IMG_20200218_204507.jpg,800,600,Kd,59,489,103,558
IMG_20200218_204510.jpg,800,600,Jh,87,260,152,297
IMG_20200218_204510.jpg,800,600,Jh,137,116,205,159
IMG_20200218_204510.jpg,800,600,Jh,335,193,399,235
IMG_20200218_204510.jpg,800,600,Jh,283,330,349,376
IMG_20200218_204510.jpg,800,600,Ad,412,170,470,219
IMG_20200218_204510.jpg,800,600,Ad,572,291,628,344
IMG_20200218_204510.jpg,800,600,Ad,660,174,719,224
IMG_20200218_204510.jpg,800,600,Ad,499,53,560,103
IMG_20200218_204510.jpg,800,600,Qd,483,257,532,317
IMG_20200218_204510.jpg,800,600,Qd,590,432,643,494
IMG_20200218_204510.jpg,800,600,Qd,717,352,767,413
IMG_20200218_204510.jpg,800,600,Ah,367,33,424,83
IMG_20200218_204527.jpg,800,600,4c,185,207,241,253
IMG_20200218_204527.jpg,800,600,4c,114,308,169,362
IMG_20200218_204527.jpg,800,600,4c,263,408,320,452
IMG_20200218_204527.jpg,800,600,Qs,295,353,348,405
IMG_20200218_204527.jpg,800,600,Qs,390,270,439,321
IMG_20200218_204527.jpg,800,600,Qs,503,398,556,452
IMG_20200218_204527.jpg,800,600,Qs,409,489,462,543
IMG_20200218_204527.jpg,800,600,8d,393,105,434,157
IMG_20200218_204527.jpg,800,600,8d,489,56,532,103
IMG_20200218_204527.jpg,800,600,8d,581,190,621,238
IMG_20200218_204527.jpg,800,600,8d,487,247,532,299
IMG_20200218_204527.jpg,800,600,2h,662,183,694,234
IMG_20200218_204527.jpg,800,600,2h,599,363,638,423
IMG_20200218_204527.jpg,800,600,2h,722,337,761,396
IMG_20200218_204527.jpg,800,600,6d,606,487,671,524
IMG_20200218_204527.jpg,800,600,Qc,166,485,228,519
IMG_20200218_204530.jpg,800,600,4c,113,130,167,172
IMG_20200218_204530.jpg,800,600,4c,190,48,241,86
IMG_20200218_204530.jpg,800,600,4c,252,216,307,261
IMG_20200218_204530.jpg,800,600,Qs,281,172,327,216
IMG_20200218_204530.jpg,800,600,Qs,373,112,419,159
IMG_20200218_204530.jpg,800,600,Qs,473,222,521,272
IMG_20200218_204530.jpg,800,600,Qs,384,289,435,344
IMG_20200218_204530.jpg,800,600,Qc,149,282,215,315
IMG_20200218_204530.jpg,800,600,Qc,154,407,217,443
IMG_20200218_204530.jpg,800,600,Qc,327,395,395,430
IMG_20200218_204530.jpg,800,600,8d,459,95,499,143
IMG_20200218_204530.jpg,800,600,8d,545,64,582,108
IMG_20200218_204530.jpg,800,600,2h,610,71,646,113
IMG_20200218_204530.jpg,800,600,2h,559,198,595,250
IMG_20200218_204530.jpg,800,600,2h,664,186,703,234
IMG_20200218_204530.jpg,800,600,6d,561,290,621,330
IMG_20200218_204530.jpg,800,600,6d,725,351,784,390
IMG_20200218_204530.jpg,800,600,6d,703,478,760,518
IMG_20200218_204530.jpg,800,600,6d,524,414,585,450
IMG_20200218_204530.jpg,800,600,7c,432,439,472,503
IMG_20200218_204530.jpg,800,600,9h,211,461,265,493
IMG_20200218_204530.jpg,800,600,9h,373,491,430,527
IMG_20200218_204533.jpg,800,600,Qc,160,229,224,265
IMG_20200218_204533.jpg,800,600,Qc,340,251,404,290
IMG_20200218_204533.jpg,800,600,Qc,177,103,244,138
IMG_20200218_204533.jpg,800,600,4c,297,60,342,107
IMG_20200218_204533.jpg,800,600,Qs,339,28,376,76
IMG_20200218_204533.jpg,800,600,Qs,433,1,475,43
IMG_20200218_204533.jpg,800,600,Qs,414,159,464,215
IMG_20200218_204533.jpg,800,600,Qs,513,122,560,171
IMG_20200218_204533.jpg,800,600,8d,522,5,561,47
IMG_20200218_204533.jpg,800,600,8d,602,2,640,44
IMG_20200218_204533.jpg,800,600,2h,666,23,699,66
IMG_20200218_204533.jpg,800,600,2h,703,136,737,179
IMG_20200218_204533.jpg,800,600,2h,602,122,633,166
IMG_20200218_204533.jpg,800,600,6d,590,199,647,243
IMG_20200218_204533.jpg,800,600,6d,739,289,796,334
IMG_20200218_204533.jpg,800,600,6d,693,400,754,443
IMG_20200218_204533.jpg,800,600,6d,536,305,589,349
IMG_20200218_204533.jpg,800,600,7c,593,488,631,555
IMG_20200218_204533.jpg,800,600,7c,452,499,493,570
IMG_20200218_204533.jpg,800,600,7c,434,310,464,377
IMG_20200218_204533.jpg,800,600,9h,204,297,259,331
IMG_20200218_204533.jpg,800,600,9h,154,418,209,454
IMG_20200218_204533.jpg,800,600,9h,315,484,374,524
IMG_20200218_204533.jpg,800,600,9h,367,358,424,394
IMG_20200218_204536.jpg,800,600,9h,114,157,149,220
IMG_20200218_204536.jpg,800,600,9h,256,184,287,243
IMG_20200218_204536.jpg,800,600,9h,47,352,83,416
IMG_20200218_204536.jpg,800,600,9h,206,376,238,447
IMG_20200218_204536.jpg,800,600,Qc,320,122,353,192
IMG_20200218_204536.jpg,800,600,Qc,466,122,502,188
IMG_20200218_204536.jpg,800,600,Qc,320,323,358,396
IMG_20200218_204536.jpg,800,600,4c,628,82,667,145
IMG_20200218_204536.jpg,800,600,4c,726,167,764,226
IMG_20200218_204536.jpg,800,600,4c,526,237,568,298
IMG_20200218_204536.jpg,800,600,Qs,574,272,625,328
IMG_20200218_204536.jpg,800,600,Qs,643,382,690,434
IMG_20200218_204536.jpg,800,600,Qs,430,396,483,451
IMG_20200218_204536.jpg,800,600,Qs,511,502,559,568
IMG_20200218_204536.jpg,800,600,8d,659,490,710,542
IMG_20200218_204536.jpg,800,600,7c,236,453,303,493
IMG_20200218_204536.jpg,800,600,7c,10,514,89,556
IMG_20200218_204543.jpg,800,600,4c,209,174,275,219
IMG_20200218_204543.jpg,800,600,4c,283,47,344,98
IMG_20200218_204543.jpg,800,600,4c,384,271,445,321
IMG_20200218_204543.jpg,800,600,Qs,414,209,471,268
IMG_20200218_204543.jpg,800,600,Qs,516,121,569,175
IMG_20200218_204543.jpg,800,600,Qs,646,256,703,311
IMG_20200218_204543.jpg,800,600,Qs,551,355,611,414
IMG_20200218_204543.jpg,800,600,Qc,494,481,561,513
IMG_20200218_204543.jpg,800,600,Qc,275,362,348,393
IMG_20200218_204543.jpg,800,600,Qc,295,501,362,534
IMG_20200218_204543.jpg,800,600,9h,354,545,417,576
IMG_20200218_204543.jpg,800,600,7c,612,517,652,581
IMG_20200218_204543.jpg,800,600,6d,720,481,787,526
IMG_20200218_204543.jpg,800,600,8d,621,91,669,147
IMG_20200218_204543.jpg,800,600,8d,707,40,751,90
IMG_20200218_204543.jpg,800,600,2h,743,219,791,282
IMG_20200218_204547.jpg,800,600,Td,56,132,125,172
IMG_20200218_204547.jpg,800,600,Td,28,276,98,316
IMG_20200218_204547.jpg,800,600,Td,256,176,325,220
IMG_20200218_204547.jpg,800,600,Tc,169,330,229,385
IMG_20200218_204547.jpg,800,600,Tc,270,226,328,282
IMG_20200218_204547.jpg,800,600,Tc,315,466,373,521
IMG_20200218_204547.jpg,800,600,Tc,411,360,468,416
IMG_20200218_204547.jpg,800,600,7s,386,140,443,202
IMG_20200218_204547.jpg,800,600,7s,498,51,553,113
IMG_20200218_204547.jpg,800,600,7s,508,290,565,350
IMG_20200218_204547.jpg,800,600,7s,619,200,673,260
IMG_20200218_204547.jpg,800,600,9s,712,227,780,263
IMG_20200218_204547.jpg,800,600,9s,696,364,760,401
IMG_20200218_204547.jpg,800,600,9s,502,341,578,381
IMG_20200218_204547.jpg,800,600,6c,620,17,691,61
IMG_20200218_204547.jpg,800,600,5h,172,10,239,44
IMG_20200218_204550.jpg,800,600,5h,58,318,116,359
IMG_20200218_204550.jpg,800,600,5h,233,240,291,282
IMG_20200218_204550.jpg,800,600,5h,287,359,346,408
IMG_20200218_204550.jpg,800,600,5h,117,443,178,482
IMG_20200218_204550.jpg,800,600,Jc,111,146,148,213
IMG_20200218_204550.jpg,800,600,Jc,246,134,286,198
IMG_20200218_204550.jpg,800,600,6h,380,198,437,245
IMG_20200218_204550.jpg,800,600,6h,443,82,500,126
IMG_20200218_204550.jpg,800,600,6h,604,177,658,219
IMG_20200218_204550.jpg,800,600,6h,537,291,596,336
IMG_20200218_204550.jpg,800,600,6c,521,345,582,376
IMG_20200218_204550.jpg,800,600,6c,698,357,764,390
IMG_20200218_204550.jpg,800,600,6c,706,224,770,256
IMG_20200218_204550.jpg,800,600,7s,414,407,472,453
IMG_20200218_204550.jpg,800,600,7s,337,511,395,559
IMG_20200218_204550.jpg,800,600,7s,559,513,612,562
IMG_20200218_204550.jpg,800,600,9s,648,505,711,543
IMG_20200218_204550.jpg,800,600,Td,224,569,287,600
IMG_20200218_204550.jpg,800,600,Kc,463,10,528,45
IMG_20200218_204550.jpg,800,600,Kc,641,25,707,63
IMG_20200218_204553.jpg,800,600,2d,125,190,187,237
IMG_20200218_204553.jpg,800,600,2d,291,90,351,139
IMG_20200218_204553.jpg,800,600,2d,366,212,420,258
IMG_20200218_204553.jpg,800,600,Kc,498,139,567,175
IMG_20200218_204553.jpg,800,600,Kc,688,129,756,164
IMG_20200218_204553.jpg,800,600,Kc,698,266,765,302
IMG_20200218_204553.jpg,800,600,Kc,504,280,575,314
IMG_20200218_204553.jpg,800,600,6h,496,355,560,397
IMG_20200218_204553.jpg,800,600,6h,680,425,741,467
IMG_20200218_204553.jpg,800,600,6h,452,486,511,529
IMG_20200218_204553.jpg,800,600,6h,628,557,692,597
IMG_20200218_204553.jpg,800,600,5h,304,548,366,596
IMG_20200218_204553.jpg,800,600,Jc,120,290,161,355
IMG_20200218_204553.jpg,800,600,Jc,255,256,303,320
IMG_20200218_204553.jpg,800,600,Jc,301,442,347,507
IMG_20200218_204553.jpg,800,600,Jc,165,474,206,547
IMG_20200218_204607.jpg,800,600,9c,5,182,71,216
IMG_20200218_204607.jpg,800,600,9c,185,221,243,253
IMG_20200218_204607.jpg,800,600,9c,162,329,222,363
IMG_20200218_204607.jpg,800,600,Ks,292,259,349,291
IMG_20200218_204607.jpg,800,600,Ks,443,268,500,300
IMG_20200218_204607.jpg,800,600,Ks,287,371,345,400
IMG_20200218_204607.jpg,800,600,Ks,437,382,490,418
IMG_20200218_204607.jpg,800,600,Qd,659,307,716,342
IMG_20200218_204607.jpg,800,600,Qd,633,418,694,451
IMG_20200218_204607.jpg,800,600,Qd,495,287,552,319
IMG_20200218_204607.jpg,800,600,Ad,562,221,625,248
IMG_20200218_204607.jpg,800,600,Ad,730,214,783,247
IMG_20200218_204607.jpg,800,600,Ad,720,101,779,132
IMG_20200218_204607.jpg,800,600,Ad,560,101,616,133
IMG_20200218_204607.jpg,800,600,6s,378,122,411,178
IMG_20200218_204607.jpg,800,600,6s,495,127,526,188
IMG_20200218_204607.jpg,800,600,Jh,151,84,191,135
IMG_20200218_204607.jpg,800,600,Jh,246,159,292,210
IMG_20200218_204607.jpg,800,600,Jh,349,27,389,82
IMG_20200218_204607.jpg,800,600,3h,75,24,120,77
IMG_20200218_204610.jpg,800,600,3h,29,82,90,124
IMG_20200218_204610.jpg,800,600,3h,201,33,261,75
IMG_20200218_204610.jpg,800,600,3h,67,208,134,240
IMG_20200218_204610.jpg,800,600,Ah,265,180,324,219
IMG_20200218_204610.jpg,800,600,Ah,309,58,370,100
IMG_20200218_204610.jpg,800,600,Ah,468,132,519,168
IMG_20200218_204610.jpg,800,600,Ah,419,241,475,286
IMG_20200218_204610.jpg,800,600,Kd,479,201,538,234
IMG_20200218_204610.jpg,800,600,Kd,631,209,682,243
IMG_20200218_204610.jpg,800,600,Kd,628,325,686,355
IMG_20200218_204610.jpg,800,600,Kd,477,320,533,351
IMG_20200218_204610.jpg,800,600,6s,367,336,412,387
IMG_20200218_204610.jpg,800,600,6s,449,423,498,469
IMG_20200218_204610.jpg,800,600,6s,340,525,383,570
IMG_20200218_204610.jpg,800,600,6s,258,443,303,488
IMG_20200218_204610.jpg,800,600,Jh,268,251,322,285
IMG_20200218_204610.jpg,800,600,Jh,106,282,171,311
IMG_20200218_204610.jpg,800,600,Jh,140,391,193,421
IMG_20200218_204610.jpg,800,600,Jh,293,369,349,395
IMG_20200218_204610.jpg,800,600,9c,84,378,132,421
IMG_20200218_204610.jpg,800,600,9c,17,425,58,468
IMG_20200218_204610.jpg,800,600,Ks,83,516,128,564
IMG_20200218_204610.jpg,800,600,Ks,140,456,186,506
IMG_20200218_204610.jpg,800,600,Ad,416,547,469,594
IMG_20200218_204614.jpg,800,600,Ks,157,79,187,126
IMG_20200218_204614.jpg,800,600,Ks,237,120,270,168
IMG_20200218_204614.jpg,800,600,Ks,82,199,121,247
IMG_20200218_204614.jpg,800,600,Ks,161,236,201,290
IMG_20200218_204614.jpg,800,600,Qd,55,396,93,444
IMG_20200218_204614.jpg,800,600,Qd,1,344,30,384
IMG_20200218_204614.jpg,800,600,Qd,132,276,166,318
IMG_20200218_204614.jpg,800,600,Ad,158,350,189,404
IMG_20200218_204614.jpg,800,600,Ad,103,487,133,535
IMG_20200218_204614.jpg,800,600,Ad,197,529,230,581
IMG_20200218_204614.jpg,800,600,Ad,253,390,290,445
IMG_20200218_204614.jpg,800,600,6s,244,320,296,358
IMG_20200218_204614.jpg,800,600,6s,287,222,337,263
IMG_20200218_204614.jpg,800,600,6s,419,293,467,332
IMG_20200218_204614.jpg,800,600,6s,369,392,419,430
IMG_20200218_204614.jpg,800,600,Kd,478,379,512,432
IMG_20200218_204614.jpg,800,600,Kd,582,348,619,397
IMG_20200218_204614.jpg,800,600,Kd,516,509,548,556
IMG_20200218_204614.jpg,800,600,Kd,611,473,643,521
IMG_20200218_204614.jpg,800,600,Ah,527,310,557,361
IMG_20200218_204614.jpg,800,600,Ah,638,316,667,368
IMG_20200218_204614.jpg,800,600,Ah,662,157,692,215
IMG_20200218_204614.jpg,800,600,Ah,543,154,575,206
IMG_20200218_204614.jpg,800,600,3h,645,58,689,110
IMG_20200218_204614.jpg,800,600,3h,463,1,510,38
IMG_20200218_204614.jpg,800,600,Jh,404,41,445,90
IMG_20200218_204614.jpg,800,600,Jh,309,103,354,151
IMG_20200218_204614.jpg,800,600,Jh,381,230,424,285
IMG_20200218_204614.jpg,800,600,Jh,480,175,517,227
IMG_20200218_204614.jpg,800,600,9c,227,1,256,38
IMG_20200218_204614.jpg,800,600,9c,297,45,330,93
IMG_20200218_204615.jpg,800,600,7h,454,136,504,195
IMG_20200218_204615.jpg,800,600,7h,564,233,617,293
IMG_20200218_204615.jpg,800,600,7h,424,390,476,451
IMG_20200218_204615.jpg,800,600,7h,317,290,366,353
IMG_20200218_204615.jpg,800,600,9d,671,275,746,318
IMG_20200218_204615.jpg,800,600,9d,648,424,719,465
IMG_20200218_204615.jpg,800,600,Js,233,327,271,395
IMG_20200218_204615.jpg,800,600,Js,83,302,122,372
IMG_20200218_204615.jpg,800,600,Js,125,101,156,176
IMG_20200218_204615.jpg,800,600,Js,264,127,302,205
IMG_20200218_204615.jpg,800,600,4d,424,45,465,113
IMG_20200218_204615.jpg,800,600,6c,127,48,194,82
IMG_20200218_204616.jpg,800,600,Ks,198,165,232,210
IMG_20200218_204616.jpg,800,600,Ks,270,200,299,243
IMG_20200218_204616.jpg,800,600,Ks,141,271,169,316
IMG_20200218_204616.jpg,800,600,Ks,215,306,246,351
IMG_20200218_204616.jpg,800,600,Qd,67,400,97,442
IMG_20200218_204616.jpg,800,600,Qd,124,443,154,489
IMG_20200218_204616.jpg,800,600,Qd,190,339,216,383
IMG_20200218_204616.jpg,800,600,Ad,214,400,240,451
IMG_20200218_204616.jpg,800,600,Ad,167,518,197,571
IMG_20200218_204616.jpg,800,600,Ad,252,553,279,597
IMG_20200218_204616.jpg,800,600,Ad,296,435,322,482
IMG_20200218_204616.jpg,800,600,6s,281,377,327,409
IMG_20200218_204616.jpg,800,600,6s,325,294,364,326
IMG_20200218_204616.jpg,800,600,6s,432,348,475,381
IMG_20200218_204616.jpg,800,600,6s,390,434,438,468
IMG_20200218_204616.jpg,800,600,Kd,485,421,515,462
IMG_20200218_204616.jpg,800,600,Kd,522,529,551,569
IMG_20200218_204616.jpg,800,600,Kd,598,498,632,539
IMG_20200218_204616.jpg,800,600,Kd,573,392,603,434
IMG_20200218_204616.jpg,800,600,Ah,523,359,553,404
IMG_20200218_204616.jpg,800,600,Ah,619,361,645,404
IMG_20200218_204616.jpg,800,600,Ah,637,234,660,282
